TIME; AESA DEMAND(º);BULK DEMAND(º);AESA Current Position PRM(º);Bulk Current Position PRM(º);AESA Current Position EST(rad);Bulk Current Position EST(rad);AESA Current Velocity EST(rad/s);Bulk Current Velocity EST(rad/s);AESA Integral Control;Bulk Integral Control;AESA Disturbance EST;Bulk Disturbance EST;AESA Torque;Bulk Torque;AESA Control Mode;Bulk Control Mode;MSG Counter; MDU Status
938.779175; 88.571777; -94.603271; 88.709106; -88.374023; 1.552355; -1.547286; 1.012504; -1.222919; 0.039525; -30.357143; -1.692521; 1.624520; 2.484817; -1.773125; 0; 0; 118; 64; 
938.783203; 88.807983; -95.152588; 88.945313; -88.648682; 1.556544; -1.552049; 1.035580; -1.207812; 0.037152; -30.357143; -1.624232; 1.685472; 2.476882; -1.619922; 0; 0; 119; 64; 
938.787170; 89.049683; -95.427246; 89.187012; -88.928833; 1.560836; -1.556858; 1.060810; -1.199482; 0.034779; -30.357143; -1.550929; 1.682737; 2.028260; -1.879025; 0; 0; 120; 64; 
938.791199; 89.285889; -95.701904; 89.423218; -89.197998; 1.564922; -1.561553; 1.047419; -1.187948; 0.032406; -30.357143; -1.640277; 1.731576; 1.611377; -2.109745; 0; 0; 121; 64; 
938.795166; 89.516602; -95.976563; 89.653931; -89.467163; 1.568950; -1.566216; 1.024000; -1.181506; 0.030009; -30.357143; -1.719396; 1.777290; 1.520127; -2.323374; 0; 0; 122; 64; 
938.799194; 89.758301; -96.256714; 89.890137; -89.747314; 1.573017; -1.571127; 1.011269; -1.206452; 0.027708; -30.357143; -1.718393; 1.677267; 1.810053; -2.330699; 0; 0; 123; 64; 
938.803223; 89.994507; -96.256714; 90.126343; -90.021973; 1.577094; -1.575967; 1.010253; -1.215821; 0.025455; -30.357143; -1.691418; 1.673750; 2.245857; -1.943113; 0; 0; 124; 64; 
938.807251; 90.236206; -96.806030; 90.362549; -90.296631; 1.581186; -1.580757; 1.019831; -1.208745; 0.023297; -30.357143; -1.666549; 1.707743; 2.422559; -1.746574; 0; 0; 125; 64; 
938.811218; 90.472412; -97.086182; 90.598755; -90.571289; 1.585371; -1.585513; 1.038875; -1.196602; 0.021164; -30.357143; -1.615408; 1.739000; 2.220527; -1.964171; 0; 0; 126; 64; 
938.815247; 90.708618; -97.355347; 90.829468; -90.840454; 1.589460; -1.590215; 1.037266; -1.187544; 0.019079; -30.357143; -1.657524; 1.778462; 1.889096; -2.184515; 0; 0; 127; 64; 
938.819275; 90.950317; -97.630005; 91.065674; -91.115112; 1.593575; -1.595026; 1.031932; -1.197053; 0.017041; -30.357143; -1.671463; 1.742516; 1.778008; -2.288888; 0; 0; 128; 64; 
938.823303; 91.192017; -97.904663; 91.307373; -91.395264; 1.597746; -1.599928; 1.032213; -1.214533; 0.015028; -30.357143; -1.638371; 1.681955; 1.916868; -2.190008; 0; 0; 129; 64; 
938.827271; 91.428223; -97.904663; 91.543579; -91.669922; 1.601890; -1.604808; 1.032851; -1.221834; 0.013062; -30.357143; -1.625736; 1.670234; 2.124699; -1.797235; 0; 0; 130; 64; 
938.831299; 91.669922; -98.453979; 91.774292; -91.944580; 1.605872; -1.609569; 1.020819; -1.206572; 0.011241; -30.357143; -1.711674; 1.729232; 2.260201; -1.652272; 0; 0; 131; 64; 
938.835327; 91.906128; -98.728638; 92.005005; -92.219238; 1.609947; -1.614308; 1.024180; -1.191319; 0.009515; -30.357143; -1.719797; 1.762052; 2.216254; -1.955626; 0; 0; 132; 64; 
938.839294; 92.142334; -99.003296; 92.241211; -92.493896; 1.614032; -1.619010; 1.026264; -1.183859; 0.007837; -30.357143; -1.728019; 1.789012; 2.036500; -2.225105; 0; 0; 133; 64; 
938.843323; 92.378540; -99.277954; 92.477417; -92.768555; 1.618137; -1.623830; 1.025914; -1.196388; 0.006207; -30.357143; -1.725011; 1.740954; 1.974242; -2.327952; 0; 0; 134; 64; 
938.847351; 92.620239; -99.552612; 92.713623; -93.043213; 1.622335; -1.628740; 1.034226; -1.215809; 0.004625; -30.357143; -1.666549; 1.675313; 2.089297; -2.200995; 0; 0; 135; 64; 
938.851318; 92.861938; -99.552612; 92.949829; -93.323364; 1.626497; -1.633623; 1.038633; -1.223170; 0.003091; -30.357143; -1.651909; 1.665545; 2.228767; -1.784112; 0; 0; 136; 64; 
938.855347; 93.103638; -100.101929; 93.186035; -93.598022; 1.630554; -1.638382; 1.033274; -1.206964; 0.001653; -30.357143; -1.710972; 1.728451; 2.257149; -1.632435; 0; 0; 137; 64; 
938.859375; 93.339844; -100.382080; 93.422241; -93.872681; 1.634686; -1.643189; 1.037318; -1.198187; 0.000286; -30.357143; -1.714482; 1.724153; 2.143010; -1.904965; 0; 0; 138; 64; 
938.863342; 93.581543; -100.656738; 93.652954; -94.147339; 1.638707; -1.647955; 1.026092; -1.194242; -0.000936; -30.357143; -1.786582; 1.730404; 2.075564; -2.105167; 0; 0; 139; 64; 
938.867371; 93.823242; -100.931396; 93.889160; -94.421997; 1.642792; -1.652756; 1.023447; -1.199293; -0.002110; -30.357143; -1.793701; 1.713994; 2.152165; -2.194281; 0; 0; 140; 64; 
938.871399; 94.064941; -101.206055; 94.125366; -94.702148; 1.646998; -1.657715; 1.035516; -1.220409; -0.003189; -30.357143; -1.728922; 1.625302; 2.298044; -2.090518; 0; 0; 141; 64; 
938.875427; 94.301147; -101.206055; 94.361572; -94.976807; 1.651138; -1.662510; 1.039883; -1.215746; -0.004220; -30.357143; -1.733535; 1.671797; 2.374645; -1.740776; 0; 0; 142; 64; 
938.879395; 94.542847; -101.755371; 94.603271; -95.251465; 1.655344; -1.667265; 1.050547; -1.201225; -0.005275; -30.357143; -1.712677; 1.719464; 2.201910; -1.679434; 0; 0; 143; 64; 
938.883423; 94.784546; -102.030029; 94.839478; -95.531616; 1.659425; -1.672087; 1.041088; -1.197428; -0.006209; -30.357143; -1.782370; 1.696021; 2.009033; -1.954405; 0; 0; 144; 64; 
938.887451; 95.026245; -102.304688; 95.070190; -95.806274; 1.663375; -1.676866; 1.017218; -1.196626; -0.006976; -30.357143; -1.897589; 1.695630; 2.122868; -2.107608; 0; 0; 145; 64; 
938.891418; 95.267944; -102.584839; 95.300903; -96.080933; 1.667416; -1.681742; 1.012509; -1.209073; -0.007599; -30.357143; -1.908118; 1.644447; 2.454909; -2.115238; 0; 0; 146; 64; 
938.895447; 95.509644; -102.854004; 95.542603; -96.361084; 1.671646; -1.686619; 1.035280; -1.217618; -0.008174; -30.357143; -1.809445; 1.621395; 2.646260; -2.000488; 0; 0; 147; 64; 
938.899475; 95.751343; -102.854004; 95.778809; -96.635742; 1.675892; -1.691473; 1.055592; -1.218468; -0.008702; -30.357143; -1.761211; 1.627255; 2.535478; -1.684011; 0; 0; 148; 64; 
938.903442; 95.982056; -103.403320; 96.020508; -96.910400; 1.680139; -1.696153; 1.066426; -1.194866; -0.009325; -30.357143; -1.756097; 1.721808; 2.145146; -1.657765; 0; 0; 149; 64; 
938.907471; 96.223755; -103.677979; 96.262207; -97.185059; 1.684332; -1.700975; 1.059981; -1.193227; -0.009924; -30.357143; -1.795406; 1.683909; 1.770074; -1.989502; 0; 0; 150; 64; 
938.911499; 96.465454; -103.952637; 96.492920; -97.465210; 1.688268; -1.705838; 1.021996; -1.203681; -0.010356; -30.357143; -1.954647; 1.629600; 1.935789; -2.094485; 0; 0; 151; 64; 
938.915466; 96.707153; -104.227295; 96.723633; -97.739868; 1.692260; -1.710718; 1.005714; -1.214674; -0.010619; -30.357143; -1.996864; 1.592872; 2.513504; -2.023682; 0; 0; 152; 64; 
938.919495; 96.954346; -104.507446; 96.965332; -98.020020; 1.696443; -1.715654; 1.025862; -1.226159; -0.010763; -30.357143; -1.909021; 1.548721; 2.931913; -1.865596; 0; 0; 153; 64; 
938.923523; 97.196045; -104.507446; 97.201538; -98.294678; 1.700712; -1.720418; 1.055954; -1.213023; -0.010907; -30.357143; -1.831606; 1.621004; 2.824183; -1.592761; 0; 0; 154; 64; 
938.927490; 97.432251; -105.062256; 97.443237; -98.569336; 1.704988; -1.725157; 1.073749; -1.196149; -0.011075; -30.357143; -1.816665; 1.668671; 2.293466; -1.626942; 0; 0; 155; 64; 
938.931519; 97.668457; -105.331421; 97.684937; -98.843994; 1.709189; -1.729909; 1.066653; -1.187301; -0.011267; -30.357143; -1.870714; 1.672188; 1.812799; -1.989807; 0; 0; 156; 64; 
938.935547; 97.915649; -105.606079; 97.921143; -99.124146; 1.713291; -1.734778; 1.042337; -1.201010; -0.011386; -30.357143; -1.950134; 1.602250; 1.809748; -2.133549; 0; 0; 157; 64; 
938.939575; 98.157349; -105.880737; 98.157349; -99.398804; 1.717323; -1.739671; 1.019428; -1.215754; -0.011386; -30.357143; -2.012106; 1.554191; 2.290414; -2.042909; 0; 0; 158; 64; 
938.943542; 98.399048; -106.155396; 98.393555; -99.673462; 1.721347; -1.744473; 1.013140; -1.214103; -0.011290; -30.357143; -2.038178; 1.587793; 2.803125; -1.926328; 0; 0; 159; 64; 
938.947571; 98.635254; -106.155396; 98.629761; -99.948120; 1.725623; -1.749249; 1.044374; -1.207628; -0.011194; -30.357143; -1.921355; 1.627646; 2.858058; -1.708426; 0; 0; 160; 64; 
938.951599; 98.876953; -106.704712; 98.876953; -100.228271; 1.729981; -1.754085; 1.074368; -1.204986; -0.011122; -30.357143; -1.832408; 1.613580; 2.449416; -1.653188; 0; 0; 161; 64; 
938.955566; 99.113159; -106.979370; 99.118652; -100.497437; 1.734271; -1.758773; 1.078783; -1.187472; -0.011170; -30.357143; -1.841333; 1.673750; 1.903745; -1.942808; 0; 0; 162; 64; 
938.959595; 99.360352; -107.254028; 99.360352; -100.777588; 1.738482; -1.763704; 1.062829; -1.206571; -0.011170; -30.357143; -1.889868; 1.568648; 1.714225; -2.069460; 0; 0; 163; 64; 
938.963623; 99.607544; -107.528687; 99.602051; -101.057739; 1.742593; -1.768659; 1.038901; -1.224781; -0.011098; -30.357143; -1.951939; 1.497928; 2.104862; -1.918699; 0; 0; 164; 64; 
938.967651; 99.843750; -107.803345; 99.838257; -101.332397; 1.746606; -1.773443; 1.020948; -1.216233; -0.010930; -30.357143; -2.025042; 1.559271; 2.626728; -1.790216; 0; 0; 165; 64; 
938.971619; 100.085449; -107.803345; 100.074463; -101.607056; 1.750768; -1.778198; 1.034197; -1.204708; -0.010690; -30.357143; -1.985633; 1.612017; 2.806482; -1.631520; 0; 0; 166; 64; 
938.975647; 100.327148; -108.352661; 100.316162; -101.881714; 1.755113; -1.782882; 1.064842; -1.186486; -0.010546; -30.357143; -1.878436; 1.673360; 2.443922; -1.720634; 0; 0; 167; 64; 
938.979675; 100.563354; -108.627319; 100.557861; -102.150879; 1.759379; -1.787587; 1.069855; -1.178551; -0.010474; -30.357143; -1.877734; 1.683909; 1.875973; -2.116153; 0; 0; 168; 64; 
938.983643; 100.805054; -108.907471; 100.805054; -102.431030; 1.763638; -1.792484; 1.061402; -1.200952; -0.010451; -30.357143; -1.876932; 1.582714; 1.697745; -2.229072; 0; 0; 169; 64; 
938.987671; 101.052246; -109.182129; 101.046753; -102.711182; 1.767795; -1.797470; 1.042569; -1.227422; -0.010354; -30.357143; -1.910525; 1.486988; 2.074038; -2.015137; 0; 0; 170; 64; 
938.991699; 101.293945; -109.456787; 101.282959; -102.985840; 1.771914; -1.802268; 1.034158; -1.221402; -0.010211; -30.357143; -1.932285; 1.548722; 2.557146; -1.797540; 0; 0; 171; 64; 
938.995667; 101.535645; -109.456787; 101.519165; -103.260498; 1.776062; -1.807022; 1.041010; -1.207874; -0.009995; -30.357143; -1.930580; 1.614362; 2.696310; -1.593677; 0; 0; 172; 64; 
938.999695; 101.771851; -110.006104; 101.760864; -103.529663; 1.780313; -1.811696; 1.058147; -1.186610; -0.009803; -30.357143; -1.890269; 1.686644; 2.414319; -1.688894; 0; 0; 173; 64; 
939.003723; 102.013550; -110.280762; 102.002563; -103.804321; 1.784608; -1.816465; 1.068092; -1.184297; -0.009636; -30.357143; -1.857277; 1.661248; 1.967223; -2.070986; 0; 0; 174; 64; 
939.007690; 102.255249; -110.560913; 102.249756; -104.084473; 1.788881; -1.821353; 1.063813; -1.203049; -0.009492; -30.357143; -1.848152; 1.576462; 1.810968; -2.161016; 0; 0; 175; 64; 
939.011719; 102.502441; -110.830078; 102.496948; -104.359131; 1.793156; -1.826256; 1.058810; -1.218863; -0.009396; -30.357143; -1.823985; 1.529577; 1.991028; -2.011475; 0; 0; 176; 64; 
939.015747; 102.738647; -111.104736; 102.738647; -104.633789; 1.797336; -1.830981; 1.050063; -1.208043; -0.009372; -30.357143; -1.847350; 1.611236; 2.178716; -1.912900; 0; 0; 177; 64; 
939.019775; 102.980347; -111.104736; 102.974854; -104.908447; 1.801439; -1.835757; 1.040054; -1.203339; -0.009253; -30.357143; -1.899494; 1.637023; 2.295297; -1.745964; 0; 0; 178; 64; 
939.023743; 103.222046; -111.654053; 103.211060; -105.177612; 1.805606; -1.840460; 1.042029; -1.189358; -0.009109; -30.357143; -1.894480; 1.687426; 2.304147; -1.770989; 0; 0; 179; 64; 
939.027771; 103.463745; -111.928711; 103.452759; -105.452271; 1.809822; -1.845242; 1.048468; -1.188797; -0.008917; -30.357143; -1.866603; 1.663201; 2.179327; -2.070681; 0; 0; 180; 64; 
939.031799; 103.705444; -112.203369; 103.694458; -105.726929; 1.814027; -1.850055; 1.049239; -1.197968; -0.008702; -30.357143; -1.856977; 1.629209; 2.134770; -2.165899; 0; 0; 181; 64; 
939.035767; 103.952637; -112.478027; 103.936157; -106.007080; 1.818289; -1.854953; 1.054912; -1.214544; -0.008438; -30.357143; -1.815763; 1.572164; 2.235176; -2.068850; 0; 0; 182; 64; 
939.039795; 104.194336; -112.752686; 104.177856; -106.276245; 1.822551; -1.859687; 1.060872; -1.206669; -0.008222; -30.357143; -1.791194; 1.640149; 2.262947; -1.975463; 0; 0; 183; 64; 
939.043823; 104.430542; -112.752686; 104.419556; -106.550903; 1.826739; -1.864400; 1.057691; -1.196725; -0.008030; -30.357143; -1.823584; 1.698365; 2.145451; -1.825312; 0; 0; 184; 64; 
939.047791; 104.672241; -113.312988; 104.661255; -106.825562; 1.830881; -1.869184; 1.048398; -1.194104; -0.007766; -30.357143; -1.870213; 1.690551; 2.097842; -1.828974; 0; 0; 185; 64; 
939.051819; 104.919434; -113.582153; 104.897461; -107.100220; 1.835024; -1.873972; 1.041240; -1.193320; -0.007407; -30.357143; -1.893177; 1.674532; 2.175970; -2.060305; 0; 0; 186; 64; 
939.055847; 105.166626; -113.856812; 105.139160; -107.380371; 1.839290; -1.878921; 1.050648; -1.214060; -0.006952; -30.357143; -1.832409; 1.575681; 2.341380; -2.056948; 0; 0; 187; 64; 
939.059814; 105.408325; -114.131470; 105.386353; -107.655029; 1.843569; -1.883726; 1.061842; -1.213335; -0.006520; -30.357143; -1.790894; 1.603422; 2.421339; -1.942198; 0; 0; 188; 64; 
939.063843; 105.650024; -114.406128; 105.628052; -107.929688; 1.847915; -1.888504; 1.077501; -1.207387; -0.006113; -30.357143; -1.740153; 1.640540; 2.249214; -1.923887; 0; 0; 189; 64; 
939.067871; 105.897217; -114.406128; 105.875244; -108.204346; 1.852199; -1.893279; 1.078002; -1.202529; -0.005730; -30.357143; -1.756398; 1.664764; 1.998352; -1.767327; 0; 0; 190; 64; 
939.071838; 106.138916; -114.955444; 106.116943; -108.479004; 1.856375; -1.898054; 1.062174; -1.196214; -0.005298; -30.357143; -1.827695; 1.673360; 1.909848; -1.754509; 0; 0; 191; 64; 
939.075867; 106.386108; -115.230103; 106.353149; -108.753662; 1.860436; -1.902902; 1.038225; -1.199494; -0.004675; -30.357143; -1.923561; 1.628037; 2.123173; -1.969359; 0; 0; 192; 64; 
939.079895; 106.638794; -115.504761; 106.594849; -109.033813; 1.864642; -1.907766; 1.041208; -1.208229; -0.003956; -30.357143; -1.887461; 1.587402; 2.461318; -2.001404; 0; 0; 193; 64; 
939.083923; 106.885986; -115.779419; 106.836548; -109.308472; 1.868932; -1.912635; 1.058658; -1.215107; -0.003165; -30.357143; -1.820375; 1.565913; 2.611469; -1.927854; 0; 0; 194; 64; 
939.087891; 107.127686; -116.059570; 107.083740; -109.583130; 1.873266; -1.917416; 1.077498; -1.209270; -0.002374; -30.357143; -1.773245; 1.605375; 2.475356; -1.884823; 0; 0; 195; 64; 
939.091919; 107.369385; -116.059570; 107.330933; -109.857788; 1.877642; -1.922117; 1.090983; -1.195906; -0.001679; -30.357143; -1.743162; 1.674532; 2.087466; -1.764275; 0; 0; 196; 64; 
939.095947; 107.616577; -116.603394; 107.572632; -110.132446; 1.881856; -1.926894; 1.075619; -1.192315; -0.000936; -30.357143; -1.824687; 1.667108; 1.808832; -1.802118; 0; 0; 197; 64; 
939.099915; 107.863770; -116.878052; 107.814331; -110.407104; 1.885962; -1.931755; 1.048820; -1.199638; -0.000049; -30.357143; -1.922859; 1.607329; 1.981567; -2.004456; 0; 0; 198; 64; 
939.103943; 108.110962; -117.158203; 108.056030; -110.687256; 1.890097; -1.936629; 1.037496; -1.210315; 0.000957; -30.357143; -1.946725; 1.563568; 2.440260; -2.002014; 0; 0; 199; 64; 
939.107971; 108.358154; -117.432861; 108.297729; -110.961914; 1.894368; -1.941500; 1.052997; -1.217044; 0.002060; -30.357143; -1.880041; 1.545986; 2.765587; -1.906186; 0; 0; 200; 64; 
939.112000; 108.605347; -117.707520; 108.539429; -111.236572; 1.898712; -1.946207; 1.076980; -1.202754; 0.003162; -30.357143; -1.817166; 1.630381; 2.647176; -1.901608; 0; 0; 201; 64; 
939.115967; 108.847046; -117.707520; 108.786621; -111.505737; 1.903104; -1.950910; 1.094862; -1.192220; 0.004193; -30.357143; -1.779562; 1.683518; 2.179022; -1.831721; 0; 0; 202; 64; 
939.119995; 109.094238; -118.256836; 109.033813; -111.785889; 1.907431; -1.955772; 1.090480; -1.199942; 0.005248; -30.357143; -1.807640; 1.623348; 1.852779; -1.814936; 0; 0; 203; 64; 
939.124023; 109.346924; -118.531494; 109.281006; -112.060547; 1.911634; -1.960636; 1.068502; -1.205530; 0.006398; -30.357143; -1.886559; 1.579979; 1.954405; -1.937010; 0; 0; 204; 64; 
939.127991; 109.594116; -118.811646; 109.517212; -112.340698; 1.915702; -1.965497; 1.042362; -1.211687; 0.007740; -30.357143; -1.992352; 1.554973; 2.405774; -1.926328; 0; 0; 205; 64; 
939.132019; 109.841309; -119.080811; 109.764404; -112.615356; 1.919942; -1.970283; 1.051181; -1.207856; 0.009131; -30.357143; -1.951839; 1.585058; 2.775353; -1.906491; 0; 0; 206; 64; 
939.136047; 110.088501; -119.355469; 110.006104; -112.890015; 1.924276; -1.975063; 1.073667; -1.203997; 0.010593; -30.357143; -1.889166; 1.608891; 2.732322; -1.938841; 0; 0; 207; 64; 
939.140015; 110.335693; -119.355469; 110.253296; -113.159180; 1.928671; -1.979777; 1.093473; -1.195255; 0.012007; -30.357143; -1.842837; 1.660075; 2.382885; -1.818293; 0; 0; 208; 64; 
939.144043; 110.582886; -119.904785; 110.505981; -113.433838; 1.933082; -1.984567; 1.100876; -1.194502; 0.013373; -30.357143; -1.824386; 1.646400; 1.984619; -1.815241; 0; 0; 209; 64; 
939.148071; 110.835571; -120.179443; 110.753174; -113.713989; 1.937360; -1.989433; 1.084545; -1.202055; 0.014811; -30.357143; -1.886759; 1.589746; 1.896115; -1.981567; 0; 0; 210; 64; 
939.152039; 111.088257; -120.454102; 110.994873; -113.994141; 1.941549; -1.994375; 1.062897; -1.218653; 0.016393; -30.357143; -1.959460; 1.513557; 2.260811; -1.922361; 0; 0; 211; 64; 
939.156067; 111.335449; -120.728760; 111.236572; -114.268799; 1.945710; -1.999162; 1.052964; -1.212772; 0.018119; -30.357143; -2.006691; 1.559271; 2.731712; -1.831721; 0; 0; 212; 64; 
939.160095; 111.582642; -121.003418; 111.483765; -114.537964; 1.950044; -2.003856; 1.072887; -1.197242; 0.019844; -30.357143; -1.945221; 1.638977; 2.791223; -1.906796; 0; 0; 213; 64; 
939.164124; 111.829834; -121.003418; 111.730957; -114.812622; 1.954434; -2.008565; 1.092476; -1.189514; 0.021546; -30.357143; -1.900497; 1.676876; 2.441786; -1.866817; 0; 0; 214; 64; 
939.168091; 112.077026; -121.563721; 111.978149; -115.087280; 1.958846; -2.013439; 1.100498; -1.200315; 0.023272; -30.357143; -1.878837; 1.605766; 2.127750; -1.836299; 0; 0; 215; 64; 
939.172119; 112.335205; -121.832886; 112.230835; -115.367432; 1.963202; -2.018381; 1.093921; -1.214519; 0.025070; -30.357143; -1.899093; 1.521371; 2.132939; -1.890011; 0; 0; 216; 64; 
939.176147; 112.582397; -122.107544; 112.478027; -115.647583; 1.967504; -2.023236; 1.084327; -1.216598; 0.026916; -30.357143; -1.934291; 1.519418; 2.350841; -1.820124; 0; 0; 217; 64; 
939.180237; 112.835083; -122.382202; 112.725220; -115.922241; 1.971759; -2.028004; 1.077264; -1.207509; 0.028833; -30.357143; -1.979817; 1.568257; 2.536088; -1.822871; 0; 0; 218; 64; 
939.184143; 113.087769; -122.656860; 112.972412; -116.196899; 1.976045; -2.032773; 1.078978; -1.201367; 0.030846; -30.357143; -1.995560; 1.595607; 2.593768; -1.907102; 0; 0; 219; 64; 
939.188171; 113.334961; -122.931519; 113.219604; -116.466064; 1.980418; -2.037485; 1.089640; -1.193139; 0.032836; -30.357143; -1.967382; 1.641711; 2.475051; -2.027345; 0; 0; 220; 64; 
939.192139; 113.587646; -122.931519; 113.466797; -116.746216; 1.984813; -2.042361; 1.096492; -1.206569; 0.034897; -30.357143; -1.947929; 1.581932; 2.353893; -1.849727; 0; 0; 221; 64; 
939.196167; 113.840332; -123.480835; 113.719482; -117.020874; 1.989253; -2.047234; 1.103155; -1.211712; 0.036958; -30.357143; -1.915940; 1.550675; 2.337718; -1.660817; 0; 0; 222; 64; 
939.200195; 114.093018; -123.755493; 113.977661; -117.301025; 1.993712; -2.052073; 1.109244; -1.208305; 0.038995; -30.357143; -1.888865; 1.544423; 2.265389; -1.763970; 0; 0; 223; 64; 
939.204163; 114.345703; -124.030151; 114.219360; -117.575684; 1.997870; -2.056835; 1.081196; -1.200499; 0.041200; -30.357143; -2.043694; 1.576071; 2.322459; -1.871395; 0; 0; 224; 64; 
939.208191; 114.598389; -124.310303; 114.466553; -117.850342; 2.002109; -2.061617; 1.071186; -1.199407; 0.043501; -30.357143; -2.087615; 1.581932; 2.569353; -1.970885; 0; 0; 225; 64; 
939.212219; 114.851074; -124.579468; 114.713745; -118.125000; 2.006502; -2.066417; 1.084925; -1.202504; 0.045850; -30.357143; -2.027649; 1.577634; 2.702414; -2.007202; 0; 0; 226; 64; 
939.216187; 115.098267; -124.579468; 114.966431; -118.399658; 2.010949; -2.071222; 1.102145; -1.205555; 0.048199; -30.357143; -1.973098; 1.578806; 2.625813; -1.784417; 0; 0; 227; 64; 
939.220215; 115.356445; -125.128784; 115.219116; -118.674316; 2.015408; -2.076084; 1.113130; -1.208825; 0.050572; -30.357143; -1.949232; 1.549502; 2.462844; -1.642811; 0; 0; 228; 64; 
939.224243; 115.609131; -125.408936; 115.471802; -118.954468; 2.019867; -2.080923; 1.116835; -1.206265; 0.052969; -30.357143; -1.946826; 1.536609; 2.310862; -1.778314; 0; 0; 229; 64; 
939.228271; 115.861816; -125.683594; 115.724487; -119.229126; 2.024190; -2.085691; 1.102191; -1.200324; 0.055413; -30.357143; -2.025844; 1.561224; 2.271187; -1.890011; 0; 0; 230; 64; 
939.232239; 116.114502; -125.958252; 115.971680; -119.498291; 2.028472; -2.090406; 1.087287; -1.193188; 0.057906; -30.357143; -2.091426; 1.603812; 2.376476; -2.016663; 0; 0; 231; 64; 
939.236267; 116.367188; -126.232910; 116.224365; -119.772949; 2.032851; -2.095214; 1.089319; -1.200122; 0.060422; -30.357143; -2.069565; 1.582323; 2.523881; -2.079836; 0; 0; 232; 64; 
939.240295; 116.619873; -126.232910; 116.477051; -120.053101; 2.037329; -2.100104; 1.103681; -1.214197; 0.062963; -30.357143; -2.001778; 1.533483; 2.633747; -1.787164; 0; 0; 233; 64; 
939.244263; 116.878052; -126.782227; 116.729736; -120.327759; 2.041843; -2.104966; 1.119228; -1.214858; 0.065528; -30.357143; -1.950034; 1.524106; 2.603534; -1.564379; 0; 0; 234; 64; 
939.248291; 117.136230; -127.062378; 116.987915; -120.607910; 2.046337; -2.109790; 1.126601; -1.207165; 0.068116; -30.357143; -1.945422; 1.531530; 2.418897; -1.698965; 0; 0; 235; 64; 
939.252319; 117.388916; -127.331543; 117.240601; -120.882568; 2.050691; -2.114544; 1.113193; -1.198019; 0.070777; -30.357143; -2.031460; 1.563568; 2.286752; -1.851863; 0; 0; 236; 64; 
939.256287; 117.647095; -127.606201; 117.487793; -121.157227; 2.054958; -2.119327; 1.092282; -1.197941; 0.073557; -30.357143; -2.130935; 1.563178; 2.411573; -1.974853; 0; 0; 237; 64; 
939.260315; 117.899780; -127.880859; 117.734985; -121.431885; 2.059285; -2.124132; 1.086773; -1.202480; 0.076433; -30.357143; -2.149787; 1.554191; 2.696005; -2.009033; 0; 0; 238; 64; 
939.264343; 118.157959; -127.880859; 117.993164; -121.706543; 2.063797; -2.128940; 1.107556; -1.206439; 0.079286; -30.357143; -2.058735; 1.553800; 2.808313; -1.772515; 0; 0; 239; 64; 
939.268372; 118.416138; -128.430176; 118.251343; -121.986694; 2.068393; -2.133874; 1.132005; -1.217035; 0.082186; -30.357143; -1.973098; 1.486988; 2.682272; -1.577502; 0; 0; 240; 64; 
939.272339; 118.674316; -128.704834; 118.509521; -122.261353; 2.072951; -2.138705; 1.141654; -1.210192; 0.085086; -30.357143; -1.962669; 1.496365; 2.447890; -1.664785; 0; 0; 241; 64; 
939.276367; 118.927002; -128.979492; 118.762207; -122.536011; 2.077388; -2.143386; 1.130735; -1.192210; 0.087962; -30.357143; -2.035872; 1.575680; 2.202216; -1.840571; 0; 0; 242; 64; 
939.280396; 119.185181; -129.254150; 119.014893; -122.810669; 2.081655; -2.148169; 1.100878; -1.194078; 0.090958; -30.357143; -2.172250; 1.562005; 2.262032; -2.013916; 0; 0; 243; 64; 
939.284363; 119.437866; -129.534302; 119.267578; -123.079834; 2.085977; -2.152913; 1.087648; -1.194872; 0.093978; -30.357143; -2.208349; 1.578415; 2.600787; -2.088076; 0; 0; 244; 64; 
939.288391; 119.696045; -129.534302; 119.520264; -123.359985; 2.090499; -2.157808; 1.106202; -1.211902; 0.097046; -30.357143; -2.109476; 1.515510; 2.857448; -1.823786; 0; 0; 245; 64; 
939.292419; 119.959717; -130.083618; 119.783936; -123.634644; 2.095124; -2.162681; 1.134159; -1.215739; 0.100138; -30.357143; -2.004385; 1.496365; 2.836695; -1.581469; 0; 0; 246; 64; 
939.296448; 120.217896; -130.358276; 120.042114; -123.909302; 2.099687; -2.167441; 1.145795; -1.201975; 0.103230; -30.357143; -1.998970; 1.542079; 2.535173; -1.724296; 0; 0; 247; 64; 
939.300415; 120.470581; -130.632935; 120.294800; -124.183960; 2.104162; -2.172130; 1.137945; -1.188548; 0.106298; -30.357143; -2.061743; 1.599123; 2.213202; -1.941588; 0; 0; 248; 64; 
939.304443; 120.728760; -130.907593; 120.552979; -124.458618; 2.108526; -2.176929; 1.114848; -1.195183; 0.109438; -30.357143; -2.158612; 1.570211; 2.226630; -2.084109; 0; 0; 249; 64; 
939.308472; 120.986938; -131.182251; 120.805664; -124.733276; 2.112863; -2.181755; 1.096949; -1.205010; 0.112674; -30.357143; -2.216973; 1.546377; 2.615131; -2.062136; 0; 0; 250; 64; 
