TIME; TAG; POSITION; SPEED; POLARIZATION; POLARIZATION SPEED; PWENABLE; CHEKSUM; CRC; 
1393.808228; 26; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2016; 0x4538; 
1393.812256; 27; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2017; 0xbd38; 
1393.816284; 28; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2018; 0x6b38; 
1393.821045; 29; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2019; 0xb338; 
1393.824829; 30; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x201a; 0x3938; 
1393.828735; 31; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x201b; 0x9138; 
1393.832520; 32; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x201c; 0xd038; 
1393.836426; 33; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x201d; 0x5938; 
1393.840332; 34; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x201e; 0x27b6; 
1393.844360; 34; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x201e; 0xda37; 
1393.848389; 36; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2020; 0x9338; 
1393.852417; 37; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2021; 0xee38; 
1393.856445; 38; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2022; 0x9538; 
1393.860474; 39; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2023; 0x8e37; 
1393.864380; 40; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2024; 0x3438; 
1393.868408; 40; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2024; 0xb038; 
1393.872437; 42; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2026; 0x5638; 
1393.876465; 43; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2027; 0xa938; 
1393.880493; 44; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2028; 0x2a38; 
1393.884521; 45; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2029; 0x9238; 
1393.888428; 46; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x202a; 0xdb38; 
1393.892456; 46; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x202a; 0x7838; 
1393.896484; 48; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x202c; 0x8636; 
1393.900513; 49; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x202d; 0xd738; 
1393.904541; 50; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x202e; 0x8e38; 
1393.908569; 51; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x202f; 0xa337; 
1393.912598; 52; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2030; 0x4738; 
1393.916504; 52; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2030; 0xb738; 
1393.920532; 54; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2032; 0x5c38; 
1393.924561; 55; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2033; 0xae38; 
1393.928589; 56; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2034; 0x3c38; 
1393.932617; 57; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2035; 0x9c38; 
1393.936646; 58; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2036; 0xe438; 
1393.940552; 58; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2036; 0x8638; 
1393.944580; 60; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2038; 0x4037; 
1393.948608; 61; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2039; 0x2738; 
1393.952637; 62; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x203a; 0xa838; 
1393.956665; 63; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x203b; 0x3c38; 
1393.960693; 64; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x203c; 0x9938; 
1393.964722; 64; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x203c; 0xdb38; 
1393.968628; 66; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x203e; 0x7238; 
1393.972656; 67; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x203f; 0x5036; 
1393.976685; 68; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2040; 0x138; 
1393.980713; 69; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2041; 0x9a38; 
1393.984741; 70; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2042; 0xf538; 
1393.988770; 70; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2042; 0xa138; 
1393.992676; 72; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2044; 0xd537; 
1393.996704; 73; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2045; 0x5938; 
1394.000732; 74; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2046; 0xbc38; 
1394.004761; 75; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2047; 0x5c38; 
1394.008789; 76; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2048; 0xa538; 
1394.012817; 76; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2048; 0x1538; 
1394.016846; 78; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x204a; 0x8038; 
1394.020752; 79; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x204b; 0xb437; 
1394.024780; 80; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x204c; 0x5f38; 
1394.028809; 81; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x204d; 0xc238; 
1394.032837; 82; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x204e; 0x6138; 
1394.036865; 82; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x204e; 0xa338; 
1394.040894; 84; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2050; 0x938; 
1394.044800; 85; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2051; 0x7838; 
1394.048828; 86; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2052; 0xcb38; 
1394.052856; 87; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2053; 0x7838; 
1394.056885; 88; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2054; 0xb138; 
1394.060913; 88; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2054; 0x2b38; 
1394.064941; 90; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2056; 0x8e38; 
1394.068970; 91; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2057; 0xf237; 
1394.072876; 92; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2058; 0x7638; 
1394.076904; 93; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2059; 0xb237; 
1394.080933; 94; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x205a; 0x6138; 
1394.084961; 94; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x205a; 0xc238; 
1394.088989; 96; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x205c; 0x6338; 
1394.093018; 97; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x205d; 0xa738; 
1394.097046; 98; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x205e; 0x1738; 
1394.100952; 99; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x205f; 0x8638; 
1394.104980; 100; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2060; 0xd438; 
1394.109009; 100; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2060; 0x8238; 
1394.113037; 102; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2062; 0xb638; 
1394.117065; 103; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2063; 0x2e38; 
1394.121094; 104; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2064; 0x8b38; 
1394.125000; 105; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2065; 0xe937; 
1394.129028; 106; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2066; 0x7f38; 
1394.133057; 106; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2066; 0xd038; 
1394.137085; 108; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2068; 0x7138; 
1394.141113; 109; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2069; 0xa538; 
1394.145142; 110; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x206a; 0x338; 
1394.149170; 111; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x206b; 0x6a38; 
1394.153076; 112; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x206c; 0xbd38; 
1394.157104; 112; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x206c; 0x4e38; 
1394.161133; 114; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x206e; 0x9b38; 
1394.165161; 115; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x206f; 0x738; 
1394.169189; 116; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2070; 0x8538; 
1394.173218; 117; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2071; 0x038; 
1394.177124; 118; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2072; 0x9138; 
1394.181152; 118; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2072; 0xea38; 
1394.185181; 120; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2074; 0x9538; 
1394.189209; 121; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2075; 0x9a37; 
1394.193237; 122; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2076; 0x3638; 
1394.197266; 123; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2077; 0xaa38; 
1394.201294; 124; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2078; 0x3838; 
1394.205200; 124; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2078; 0x9638; 
1394.209229; 126; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x207a; 0x038; 
1394.213257; 127; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x207b; 0x7938; 
1394.217285; 128; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x207c; 0xc738; 
1394.221313; 129; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x207d; 0x5e38; 
1394.225342; 130; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x207e; 0xa038; 
1394.229370; 130; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x207e; 0xf38; 
1394.233276; 132; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2080; 0x8738; 
1394.237305; 133; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2081; 0xf837; 
1394.241333; 134; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2082; 0x8638; 
1394.245361; 135; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2083; 0xda38; 
1394.249390; 136; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2084; 0x8838; 
1394.253418; 136; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2084; 0xb938; 
1394.257324; 138; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2086; 0x2638; 
1394.261353; 139; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2087; 0x7d38; 
1394.265381; 140; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2088; 0x8e37; 
1394.269409; 141; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2089; 0x4538; 
1394.273438; 142; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x208a; 0xb838; 
1394.277466; 142; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x208a; 0x5c38; 
1394.281372; 144; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x208c; 0xa938; 
1394.285400; 145; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x208d; 0x2638; 
1394.289429; 146; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x208e; 0x9138; 
1394.293457; 147; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x208f; 0xdf38; 
1394.297485; 148; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2090; 0x8838; 
1394.301514; 148; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2090; 0x5837; 
1394.305542; 150; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2092; 0x2b38; 
1394.309448; 151; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2093; 0xaf38; 
1394.313477; 152; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2094; 0x5538; 
1394.317505; 153; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2095; 0xa738; 
1394.321533; 154; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2096; 0xe638; 
1394.325562; 154; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2096; 0x7a38; 
1394.329590; 156; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2098; 0x836; 
1394.333496; 157; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2099; 0xe837; 
1394.337524; 158; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x209a; 0x9338; 
1394.341553; 159; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x209b; 0xed38; 
1394.345581; 160; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x209c; 0x9638; 
1394.349609; 160; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x209c; 0x9c37; 
1394.353638; 162; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x209e; 0x4038; 
1394.357666; 163; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x209f; 0xb838; 
1394.361572; 164; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20a0; 0x6638; 
1394.365601; 165; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20a1; 0xb138; 
1394.369629; 166; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20a2; 0x3638; 
1394.373657; 166; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20a2; 0x9338; 
1394.377686; 168; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20a4; 0xd738; 
1394.381714; 169; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20a5; 0x6d38; 
1394.385742; 170; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20a6; 0x2136; 
1394.389648; 171; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20a7; 0xfc37; 
1394.393677; 172; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20a8; 0x9838; 
1394.397705; 172; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20a8; 0xf038; 
1394.401733; 174; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20aa; 0x9638; 
1394.405762; 175; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ab; 0x8837; 
1394.409790; 176; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ac; 0x2c38; 
1394.413696; 177; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ad; 0xae38; 
1394.417725; 178; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ae; 0x439; 
1394.421753; 178; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ae; 0xb238; 
1394.425781; 180; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20b0; 0xf037; 
1394.429810; 181; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20b1; 0x5438; 
1394.433838; 182; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20b2; 0x5637; 
1394.437866; 183; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20b3; 0xff38; 
1394.441772; 184; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20b4; 0xbc38; 
1394.445801; 184; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20b4; 0x1738; 
1394.449829; 186; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20b6; 0x94b7; 
1394.453857; 187; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20b7; 0xb938; 
1394.457886; 188; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20b8; 0x8538; 
1394.461914; 189; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20b9; 0xc638; 
1394.465942; 190; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ba; 0x5438; 
1394.469849; 190; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ba; 0x9c38; 
1394.473877; 192; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20bc; 0x1138; 
1394.477905; 193; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20bd; 0x8c38; 
1394.481934; 194; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20be; 0xde38; 
1394.485962; 195; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20bf; 0x8a38; 
1394.489990; 196; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20c0; 0x8b37; 
1394.493896; 196; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20c0; 0x4238; 
1394.497925; 198; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20c2; 0xb538; 
1394.501953; 199; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20c3; 0x4e38; 
1394.505981; 200; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20c4; 0x9d38; 
1394.510010; 201; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20c5; 0x338; 
1394.514038; 202; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20c6; 0x7a38; 
1394.517944; 202; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20c6; 0xca38; 
1394.521973; 204; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20c8; 0x6c38; 
1394.526001; 205; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20c9; 0xaa38; 
1394.530029; 206; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ca; 0x2538; 
1394.534058; 207; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20cb; 0x9138; 
1394.538086; 208; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20cc; 0xb38; 
1394.542114; 208; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20cc; 0x8b38; 
1394.546021; 210; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ce; 0xdc38; 
1394.550049; 211; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20cf; 0x8938; 
1394.554077; 212; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20d0; 0xb838; 
1394.558105; 213; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20d1; 0x2738; 
1394.562134; 214; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20d2; 0x8038; 
1394.566162; 214; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20d2; 0x9b37; 
1394.570190; 216; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20d4; 0x4f38; 
1394.574097; 217; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20d5; 0xbb38; 
1394.578125; 218; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20d6; 0x5c38; 
1394.582153; 219; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20d7; 0xa638; 
1394.586182; 220; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20d8; 0x1a38; 
1394.590210; 220; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20d8; 0x8838; 
1394.594238; 222; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20da; 0xd738; 
1394.598145; 223; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20db; 0x8638; 
1394.602173; 224; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20dc; 0xba38; 
1394.606201; 225; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20dd; 0x3738; 
1394.610229; 226; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20de; 0x9038; 
1394.614258; 226; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20de; 0xfa37; 
1394.618286; 228; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20e0; 0x8238; 
1394.622314; 229; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20e1; 0xd138; 
1394.626221; 230; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20e2; 0x6f38; 
1394.630249; 231; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20e3; 0xa236; 
1394.634277; 232; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20e4; 0xa38; 
1394.638306; 232; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20e4; 0xa038; 
1394.642334; 234; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20e6; 0xf938; 
1394.646362; 235; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20e7; 0xa038; 
1394.650391; 236; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20e8; 0xb537; 
1394.654297; 237; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20e9; 0x4538; 
1394.658325; 238; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ea; 0xb738; 
1394.662354; 238; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ea; 0x6138; 
1394.666382; 240; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ec; 0xae38; 
1394.670410; 241; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ed; 0x3238; 
1394.674438; 242; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ee; 0x9538; 
1394.678345; 243; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ef; 0x938; 
1394.682373; 244; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20f0; 0x8338; 
1394.686401; 244; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20f0; 0xcc38; 
1394.690430; 246; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20f2; 0x6138; 
1394.694458; 247; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20f3; 0x9b38; 
1394.698486; 248; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20f4; 0xe437; 
1394.702515; 249; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20f5; 0x5e38; 
1394.706421; 250; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20f6; 0x8237; 
1394.710449; 250; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20f6; 0x5338; 
1394.714478; 252; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20f8; 0xc438; 
1394.718506; 253; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20f9; 0x7838; 
1394.722534; 254; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20fa; 0xb938; 
1394.726563; 255; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20fb; 0x4238; 
1394.730469; 256; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20fc; 0x9738; 
1394.734497; 256; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20fc; 0x338; 
1394.738525; 258; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20fe; 0x8038; 
1394.742554; 259; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x20ff; 0xcc38; 
1394.746582; 260; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2100; 0x6538; 
1394.750610; 261; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2101; 0x9f38; 
1394.754639; 262; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2102; 0xf737; 
1394.758545; 262; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2102; 0x6538; 
1394.762573; 264; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2104; 0x8937; 
1394.766602; 265; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2105; 0x5338; 
1394.770630; 266; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2106; 0xc038; 
1394.774658; 267; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2107; 0x6938; 
1394.778687; 268; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2108; 0xb238; 
1394.782593; 268; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x2108; 0x4138; 
1394.786621; 270; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x210a; 0x9f38; 
1394.790649; 271; 44.983521; 0.000000; -0.005493; 0.000000; 1; 0x210b; 0xe638; 
